"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.299900770E1,2.436588705E-1,-3.740022480E-1,-7.712173741E-3
1.300900770E1,2.430480123E-1,-5.407684445E-1,9.063713253E-2
1.301900770E1,2.369393557E-1,-6.788240075E-1,2.164753675E-1
1.302900770E1,2.076178193E-1,-7.826710939E-1,3.441462219E-1
1.303900770E1,1.850158125E-1,-8.688030839E-1,4.773148298E-1
1.304900770E1,2.063960880E-1,-9.824240208E-1,6.220899224E-1
1.305900774E1,2.546544373E-1,-1.128420830E0,7.809148431E-1
1.306900774E1,3.035236597E-1,-1.287245750E0,9.128617644E-1
1.307900774E1,3.090214431E-1,-1.512044191E0,9.996046424E-1
1.308900774E1,2.320524305E-1,-1.934152126E0,1.038699985E0
1.309900774E1,3.229949996E-2,-2.813187122E0,1.050306439E0
1.310900770E1,-3.482695520E-1,-4.108221531E0,1.064356327E0
1.311900770E1,-8.296313882E-1,-5.260924339E0,1.124221087E0
1.312900770E1,-1.223028541E0,-5.610949993E0,1.238452911E0
1.313900770E1,-1.510746121E0,-5.008636951E0,1.288543820E0
1.314900770E1,-1.805183172E0,-3.781408548E0,1.277548313E0
1.315900770E1,-2.094122410E0,-2.254245520E0,1.272661328E0
1.316900770E1,-2.343966246E0,-8.907942176E-1,1.232955098E0
1.317900770E1,-2.532112837E0,-1.985311974E-3,1.170646906E0
1.318900770E1,-2.627407789E0,2.551889420E-1,1.083293200E0
1.319900770E1,-2.622520924E0,3.512475174E-3,9.910525084E-1
1.320900770E1,-2.442926407E0,-5.535966158E-1,9.287442565E-1
1.321900694E1,-2.016542435E0,-1.238987446E0,9.024770260E-1
1.322900694E1,-1.439274907E0,-1.794874787E0,9.043096304E-1
1.323900694E1,-8.119162917E-1,-1.986686468E0,9.244682193E-1
1.324900694E1,-2.639701366E-1,-1.734399199E0,9.146943688E-1
1.325900690E1,3.413209692E-2,-1.333060622E0,9.256899357E-1
1.326900690E1,2.741257846E-2,-9.940304756E-1,9.739482999E-1
1.327900690E1,-1.417970955E-1,-6.977608204E-1,9.544005990E-1
1.328900690E1,-3.470478058E-1,-3.501785100E-1,8.493317366E-1
1.329900690E1,-5.064836740E-1,-7.101308554E-2,7.350999713E-1
1.330900694E1,-6.256023645E-1,7.925976813E-2,6.966154575E-1
1.331900694E1,-6.940192580E-1,1.012509167E-1,6.917285323E-1
1.332900694E1,-7.221190929E-1,9.819658846E-2,6.850090027E-1
1.333900694E1,-6.909649372E-1,7.498370856E-2,6.544657350E-1
1.334900694E1,-6.396522522E-1,1.452332139E-1,6.153703928E-1
1.335900690E1,-6.146067977E-1,3.346014321E-1,5.402339697E-1
1.336900690E1,-5.889504552E-1,5.911648273E-1,4.382194579E-1
1.337900747E1,-5.260313153E-1,8.232936263E-1,3.178789914E-1
1.338900747E1,-4.063017368E-1,9.692904353E-1,2.024254650E-1
1.339900747E1,-2.425898612E-1,1.026711702E0,1.052978933E-1
1.340900747E1,-6.604980677E-2,1.001666307E0,2.405281924E-2
1.341900747E1,1.019381359E-1,9.118691087E-1,-6.207918003E-2
1.342900747E1,3.261256814E-1,7.102835774E-1,-1.873065531E-1
1.343900747E1,4.568508565E-1,5.936083198E-1,-2.740494311E-1
1.344900747E1,5.796347857E-1,4.805982411E-1,-3.693444133E-1
1.345900747E1,7.066947222E-1,3.278819323E-1,-4.695262909E-1
1.346900747E1,8.331438303E-1,1.660026312E-1,-5.660430193E-1
1.347900747E1,9.608146548E-1,1.634064503E-2,-6.692792177E-1
1.348900747E1,1.083598614E0,-1.076650023E-1,-7.517460585E-1
1.349900747E1,1.186834812E0,-1.944078654E-1,-8.085564971E-1
1.350900747E1,1.258306026E0,-2.121229619E-1,-8.439866900E-1
1.351900823E1,1.279075503E0,-1.198823079E-1,-8.519279361E-1
1.352900823E1,1.239369273E0,5.971207842E-2,-8.262715936E-1
1.353900823E1,1.100091934E0,2.148718536E-1,-7.395287156E-1
1.354900823E1,8.710174561E-1,3.400992155E-1,-5.929210782E-1
1.355900827E1,6.621015668E-1,3.455969989E-1,-3.540727794E-1
1.356900827E1,5.344307423E-1,2.246456891E-1,-1.109483987E-1
1.357900827E1,4.867832363E-1,1.061378345E-1,-3.642284125E-2
1.358900827E1,4.983896911E-1,1.831068546E-1,-1.195005104E-1
1.359900827E1,5.289329290E-1,2.698497176E-1,-2.068542391E-1
1.360900823E1,5.313764215E-1,2.887865305E-1,-2.673299015E-1
1.361900823E1,4.599051774E-1,2.002110779E-1,-2.416735590E-1
1.362900823E1,3.597232699E-1,-9.315694682E-3,-1.482111812E-1
1.363900823E1,3.389538527E-1,-2.506074607E-1,-1.097266674E-1
1.364900823E1,4.281401932E-1,-3.391829133E-1,-1.860848218E-1
1.365900823E1,5.503132343E-1,-1.852448881E-1,-2.923753858E-1
1.366900823E1,6.260605454E-1,7.925976813E-2,-3.113121986E-1
1.367900763E1,6.840927005E-1,3.309362531E-1,-3.296381533E-1
1.368900777E1,7.842746377E-1,4.696026444E-1,-4.298200607E-1
1.369900777E1,9.131671786E-1,5.667302608E-1,-4.847979248E-1
1.370900813E1,9.571495056E-1,6.803511381E-1,-4.078288972E-1
1.371900813E1,8.478046060E-1,7.518224120E-1,-3.259729743E-1
1.372900813E1,6.278930902E-1,5.038111210E-1,-3.345250785E-1
1.373900813E1,4.770093858E-1,1.030835137E-1,-4.432590902E-1
1.374900813E1,4.043164253E-1,-4.674646258E-1,-4.579198658E-1
1.375900813E1,3.475059569E-1,-1.043510556E0,-3.559053540E-1
1.376900813E1,2.534327209E-1,-1.482722640E0,-1.616502106E-1
1.377900813E1,1.453095675E-1,-1.570076346E0,-7.185302675E-2
1.378900813E1,4.207334295E-2,-1.259756804E0,-2.490039468E-1
1.379900813E1,-1.051451787E-1,-7.350236177E-1,-5.110651255E-1
1.380900816E1,-3.073415756E-1,-1.449277848E-1,-7.260897160E-1
1.381900776E1,-4.747186601E-1,5.783366561E-1,-9.618836641E-1
1.382900776E1,-5.058727860E-1,1.490358472E0,-1.104215264E0
1.383900776E1,-4.063017368E-1,2.426814795E0,-1.040074468E0
1.384900776E1,-2.028836161E-1,3.154966354E0,-7.890087962E-1
1.385900773E1,2.381610870E-1,3.469561815E0,-5.666538477E-1
1.386900773E1,9.321039915E-1,2.821433783E0,-4.444808364E-1
1.387900773E1,1.470887184E0,1.072526693E0,-2.746602893E-1
1.388900773E1,1.427515745E0,-7.710646391E-1,2.588541433E-2
1.389900773E1,1.041448832E0,-1.935984731E0,2.238057554E-1
1.390900773E1,6.981425881E-1,-2.496148109E0,2.714532316E-1
1.391900773E1,5.735260844E-1,-2.764317989E0,2.745075822E-1
1.392900773E1,6.529386044E-1,-2.822961092E0,2.543490231E-1
1.393900773E1,8.105418086E-1,-2.709950924E0,2.213622928E-1
1.394900773E1,9.211084247E-1,-2.438115835E0,1.865429729E-1
1.395900773E1,9.247736335E-1,-2.087479353E0,1.327868253E-1
1.396900773E1,8.294786215E-1,-1.752725124E0,8.208502084E-2
1.397900773E1,6.999751925E-1,-1.488220453E0,4.176791012E-2
1.398900760E1,5.716935396E-1,-1.295797944E0,-9.926559869E-4
1.399900760E1,4.641812146E-1,-1.157742381E0,-4.253149405E-2
1.400900723E1,3.811035454E-1,-1.051451802E0,-7.124216110E-2
1.401900723E1,3.126866519E-1,-9.640980959E-1,-9.567677230E-2
1.402900723E1,2.570978999E-1,-9.103419185E-1,-1.219439730E-1
1.403900723E1,2.112830132E-1,-8.773552179E-1,-1.421025246E-1
1.404900723E1,1.819614917E-1,-8.712465763E-1,-1.598176211E-1
1.405900726E1,1.727984995E-1,-8.901833892E-1,-1.824196279E-1
1.406900726E1,1.831832081E-1,-9.036223888E-1,-2.190715522E-1
1.407900726E1,2.033417672E-1,-9.091202021E-1,-2.612212598E-1
1.408900726E1,2.338850349E-1,-8.944594264E-1,-3.003166318E-1
1.409900726E1,2.619848251E-1,-8.553640842E-1,-3.375793993E-1
1.410900723E1,2.870303094E-1,-8.181012869E-1,-3.705661297E-1
1.411900763E1,3.151301146E-1,-7.900014520E-1,-3.962224722E-1
1.412900763E1,3.493385613E-1,-7.747298479E-1,-4.176027477E-1
1.413900763E1,3.768275082E-1,-7.484626174E-1,-4.426482320E-1
1.414900763E1,3.841578662E-1,-6.849326491E-1,-4.664719701E-1
1.415900763E1,3.609450161E-1,-5.774203539E-1,-4.731914997E-1
1.416900763E1,3.120757937E-1,-4.424191415E-1,-4.609741867E-1
1.417900763E1,2.687043548E-1,-3.019201458E-1,-4.487568736E-1
1.418900763E1,2.534327209E-1,-1.632537395E-1,-4.365395904E-1
1.419900763E1,2.632065713E-1,-3.802636266E-2,-4.249331355E-1
1.420900763E1,2.601522505E-1,8.414668590E-2,-3.962224722E-1
1.421900763E1,2.118938863E-1,2.124283910E-1,-3.424663246E-1
1.422900763E1,1.098793894E-1,3.431535661E-1,-2.868776023E-1
1.423900763E1,3.588833380E-3,4.231768847E-1,-2.361757755E-1
1.424900763E1,-7.276932150E-2,4.164573848E-1,-1.848630905E-1
1.425900763E1,-8.498662710E-2,3.321579695E-1,-1.445459872E-1
1.426900763E1,-4.344778880E-2,1.941024363E-1,-1.115592644E-1
1.427900763E1,1.519527286E-2,4.321871698E-2,-3.336851299E-2
1.428900763E1,3.657555580E-2,-5.879577994E-2,1.456149966E-1
1.429900763E1,3.718642145E-2,-1.925752759E-1,3.410918713E-1
1.430900766E1,5.734497309E-2,-3.978259861E-1,4.968625307E-1
1.431900766E1,9.033169597E-2,-6.177374721E-1,6.227007508E-1
1.432900766E1,1.184315011E-1,-8.364272118E-1,7.497607470E-1
1.433900766E1,1.697441787E-1,-1.120479584E0,8.896488547E-1
1.434900766E1,2.399936765E-1,-1.573741555E0,1.039310813E0
1.435900763E1,2.399936765E-1,-2.330603600E0,1.157207847E0
1.436900763E1,4.634939879E-2,-3.537062407E0,1.228679061E0
1.437900763E1,-4.008039534E-1,-4.982980728E0,1.278770089E0
1.438900763E1,-9.114872813E-1,-5.895613194E0,1.396056175E0
1.439900763E1,-1.284726024E0,-5.682421207E0,1.542052984E0
1.440900763E1,-1.589547753E0,-4.318358898E0,1.512120605E0
1.441900763E1,-1.970116735E0,-2.360536098E0,1.352684736E0
1.442900763E1,-2.307314396E0,-6.409503818E-1,1.273883104E0
1.443900763E1,-2.487519741E0,3.932445049E-1,1.169425130E0
1.444900763E1,-2.513786793E0,7.005097270E-1,1.041754365E0
1.445900763E1,-2.391002893E0,4.341724813E-1,9.788352251E-1
1.446900763E1,-2.196136951E0,-2.732094824E-1,9.727265239E-1
1.447900763E1,-1.895591259E0,-1.221272349E0,1.019763112E0
1.448900763E1,-1.495474458E0,-2.000125647E0,1.093677878E0
1.449900763E1,-9.713521004E-1,-2.153452635E0,1.147433996E0
1.450900763E1,-3.879757822E-1,-1.842522264E0,1.145601392E0
1.451900763E1,-1.656972058E-2,-1.311069489E0,1.116279840E0
1.452900763E1,2.977967961E-3,-8.016079068E-1,1.083293200E0
1.453900763E1,-2.377029359E-1,-3.831652105E-1,1.028926134E0
1.454900763E1,-4.820490479E-1,-9.926560335E-3,9.153051972E-1
1.455900763E1,-5.865070224E-1,3.113885522E-1,7.577019930E-1
1.456900763E1,-5.816200972E-1,4.506658316E-1,6.654613018E-1
1.457900723E1,-5.681810379E-1,4.555527568E-1,6.477462053E-1
1.458900723E1,-5.987243056E-1,4.323398769E-1,6.648504734E-1
1.459900723E1,-6.585890651E-1,4.085161388E-1,6.819546819E-1
1.460900719E1,-7.056257129E-1,4.201225638E-1,6.874524951E-1
1.461900719E1,-7.184538841E-1,4.897612035E-1,6.556875110E-1
1.462900719E1,-6.879106164E-1,6.565274000E-1,5.909357667E-1
1.463900719E1,-6.500369906E-1,8.654433489E-1,4.883103967E-1
1.464900719E1,-5.755113959E-1,9.576839805E-1,3.649156392E-1
1.465900719E1,-4.679991305E-1,9.405797720E-1,2.702315152E-1
1.466900719E1,-3.213914633E-1,8.617781401E-1,1.810451895E-1
1.467900719E1,-1.344667077E-1,7.713701129E-1,9.980010986E-2
1.468900723E1,7.567093521E-2,6.650795341E-1,1.305724494E-2
1.469900723E1,2.772564590E-1,5.697845817E-1,-9.934195876E-2
1.470900723E1,4.440226853E-1,5.001459122E-1,-2.337323129E-1
1.471900723E1,5.814673305E-1,4.262312353E-1,-3.760639131E-1
1.472900723E1,7.073056102E-1,3.254384696E-1,-5.159520507E-1
1.473900723E1,8.325329423E-1,2.240348309E-1,-6.356816292E-1
1.474900723E1,9.595929384E-1,1.293507218E-1,-7.383069992E-1
1.475900723E1,1.101313710E0,6.566801574E-3,-8.268824816E-1
1.476900723E1,1.249143124E0,-1.266018152E-1,-8.952993751E-1
1.477900723E1,1.367650867E0,-2.316706479E-1,-9.441685677E-1
1.478900723E1,1.426293969E0,-2.677116990E-1,-9.704357982E-1
1.479900723E1,1.407968044E0,-2.066251636E-1,-9.521098137E-1
1.480900726E1,1.294347048E0,-8.078692853E-2,-8.384889364E-1
1.481900726E1,1.117196202E0,3.039054573E-2,-6.179665327E-1
1.482900726E1,9.602038264E-1,9.819658846E-2,-2.771037519E-1
1.483900726E1,8.416959643E-1,4.566217586E-2,1.034653038E-1
1.484900726E1,7.427358031E-1,-1.626428664E-1,3.019964993E-1
1.485900726E1,6.382778287E-1,-3.208569586E-1,2.201405615E-1
1.486900726E1,5.435937047E-1,-1.840231568E-1,2.283108793E-2
1.487900766E1,4.977788031E-1,-4.413501546E-2,-1.195005104E-1
1.488900766E1,5.026657581E-1,-4.291328415E-2,-1.983021349E-1
1.489900766E1,5.057200789E-1,-1.901318133E-1,-2.508365512E-1
1.490900766E1,4.996114075E-1,-3.917173445E-1,-3.033709526E-1
1.491900766E1,4.446335435E-1,-3.068070710E-1,-3.326924741E-1
1.492900766E1,3.670536578E-1,4.138612002E-2,-3.601814210E-1
1.493900766E1,3.884339333E-1,3.077233732E-1,-4.438699484E-1
1.494900766E1,5.405393839E-1,2.893974185E-1,-4.994587004E-1
1.495900766E1,6.944774389E-1,1.996002197E-1,-3.669009507E-1
1.496900766E1,7.549530864E-1,5.740606189E-1,-2.654972970E-1
1.497900766E1,6.511059999E-1,8.843801618E-1,-3.491858542E-1
1.498900763E1,4.458552599E-1,8.080220222E-1,-5.348888636E-1
1.499900762E1,2.974150181E-1,6.021603942E-1,-7.309766412E-1
1.500900762E1,2.351067662E-1,2.802344263E-1,-8.012261391E-1
1.501900762E1,2.552653253E-1,-1.088867337E-1,-7.438048124E-1
1.502900762E1,3.059671223E-1,-5.322163701E-1,-5.385540724E-1
1.503900763E1,2.864194512E-1,-8.535314798E-1,-3.174208403E-1
1.504900763E1,1.318705380E-1,-9.408851862E-1,-3.772856593E-1
1.505900766E1,-1.381319016E-1,-7.954992652E-1,-6.161339283E-1
1.506900766E1,-4.014148116E-1,-3.367394805E-1,-8.421540856E-1
1.507900766E1,-5.150357485E-1,4.879286289E-1,-9.789879322E-1
1.508900766E1,-4.136321247E-1,1.525177836E0,-9.899834991E-1
1.509900766E1,-1.540143937E-1,2.540435791E0,-8.177194595E-1
1.510900762E1,2.143373489E-1,3.277750254E0,-5.904776454E-1
1.511900762E1,7.152468562E-1,3.395036221E0,-4.365395904E-1
1.512900762E1,1.297401428E0,2.375502110E0,-3.339142203E-1
1.513900762E1,1.531973720E0,5.997169614E-1,-1.640936732E-1
1.514900762E1,1.261360407E0,-1.017854214E0,1.004109755E-1
1.515900762E1,8.019897342E-1,-1.974469185E0,2.873357534E-1
1.516900762E1,4.641812146E-1,-2.445446253E0,3.404810131E-1
1.517900762E1,4.000403881E-1,-2.676964283E0,3.325397670E-1
1.518900762E1,5.533675551E-1,-2.758209229E0,2.726749778E-1
1.519900762E1,7.702246904E-1,-2.634203672E0,2.335795909E-1
1.520900762E1,9.015607238E-1,-2.337934017E0,2.103667259E-1
1.521900762E1,8.948412538E-1,-1.968971372E0,1.688278764E-1
1.522900762E1,7.989353538E-1,-1.611004353E0,1.242347211E-1
1.523900762E1,6.834818721E-1,-1.325119376E0,7.047858089E-2
1.524900762E1,5.655848384E-1,-1.114981771E0,5.726861767E-3
1.525900762E1,4.464661479E-1,-9.592111707E-1,-6.146831438E-2
1.526900762E1,3.420081735E-1,-8.376489878E-1,-1.164461896E-1
1.527900766E1,2.601522505E-1,-7.356344461E-1,-1.628719419E-1
1.528900766E1,2.051743716E-1,-6.513350606E-1,-1.915826052E-1
1.529900766E1,1.770745665E-1,-5.890268087E-1,-1.970804036E-1
1.530900769E1,1.703550518E-1,-5.658139586E-1,-2.013564557E-1
1.531900769E1,1.795180291E-1,-5.755877495E-1,-2.141846269E-1
1.532900772E1,1.880701333E-1,-6.000223756E-1,-2.331214547E-1
1.533900772E1,1.892918646E-1,-6.177374721E-1,-2.557234764E-1
1.534900772E1,1.807397604E-1,-6.159048676E-1,-2.789363563E-1
1.535900769E1,1.734093726E-1,-6.152940392E-1,-2.935971022E-1
1.536900769E1,1.758528352E-1,-6.226243973E-1,-2.966514230E-1
1.537900769E1,1.905135959E-1,-6.342308521E-1,-2.935971022E-1
1.538900769E1,2.180025280E-1,-6.531676650E-1,-2.874884605E-1
1.539900769E1,2.509892583E-1,-6.678284407E-1,-2.905427814E-1
1.540900769E1,2.632065713E-1,-6.586654782E-1,-3.070361316E-1
1.541900769E1,2.381610870E-1,-6.201809645E-1,-3.253620863E-1
1.542900769E1,1.819614917E-1,-5.633704662E-1,-3.479641080E-1
1.543900769E1,1.269836128E-1,-5.028948188E-1,-3.669009507E-1
1.544900769E1,1.019381359E-1,-4.454734921E-1,-3.785073757E-1
1.545900769E1,1.062141955E-1,-3.959933817E-1,-3.669009507E-1
1.546900769E1,1.123228446E-1,-3.410155177E-1,-3.296381533E-1
1.547900769E1,8.727737516E-2,-2.713768780E-1,-2.777146101E-1
1.548900769E1,3.474296257E-2,-1.821905524E-1,-2.245693356E-1
1.549900769E1,-2.390010282E-2,-7.956519723E-2,-1.879174262E-1
1.550900769E1,-6.360634416E-2,1.206458826E-2,-1.689805984E-1
1.551900769E1,-5.016730726E-2,6.459899992E-2,-1.647045463E-1
1.552900769E1,2.741257846E-2,5.054909736E-2,-1.384373307E-1
1.553900769E1,1.343140006E-1,-3.817907767E-3,-2.237293869E-2
1.554900769E1,2.106721550E-1,-8.872817457E-2,1.272890419E-1
1.555900772E1,2.320524305E-1,-2.090686262E-1,2.415208519E-1
1.556900772E1,2.564870417E-1,-3.776674271E-1,3.136029541E-1
1.557900769E1,3.346777856E-1,-6.372851729E-1,4.241695404E-1
1.558900769E1,4.800637364E-1,-1.019075990E0,5.933791995E-1
1.559900769E1,6.254496574E-1,-1.576185107E0,8.255079985E-1
1.560900765E1,6.529386044E-1,-2.455220222E0,1.088180065E0
1.561900765E1,4.110359550E-1,-3.742923975E0,1.288543820E0
1.562900762E1,-1.350775808E-1,-5.243820190E0,1.393612742E0
1.563900762E1,-7.838164568E-1,-6.264575958E0,1.474246860E0
1.564900762E1,-1.212643862E0,-6.157674313E0,1.516396642E0
1.565900762E1,-1.358029842E0,-4.745354176E0,1.465083957E0
1.566900762E1,-1.566334844E0,-2.590221405E0,1.457753539E0
1.567900762E1,-1.984777570E0,-7.270823717E-1,1.504179358E0
1.568900762E1,-2.337246895E0,4.415028691E-1,1.442481875E0
1.569900762E1,-2.480800152E0,9.998337030E-1,1.313589334E0
1.570900762E1,-2.450256824E0,1.018770456E0,1.172479510E0
1.571900762E1,-2.306092739E0,6.601926088E-1,1.075351954E0
1.572900762E1,-2.021429539E0,2.855795063E-2,1.011211038E0
1.573900762E1,-1.536402464E0,-7.796167731E-1,1.023428321E0
1.574900762E1,-9.884563088E-1,-1.320232511E0,1.145601392E0
1.575900762E1,-4.496731758E-1,-1.392314553E0,1.212796569E0
1.576900762E1,-5.383250117E-2,-1.176068306E0,1.165759921E0
1.577900762E1,1.030835137E-2,-9.140071273E-1,1.097343087E0
1.578900762E1,-2.352594733E-1,-6.360634565E-1,1.050917268E0
1.579900762E1,-4.820490479E-1,-3.086396754E-1,9.519571066E-1
1.580900765E1,-5.987243056E-1,5.604688451E-2,7.955756187E-1
1.581900765E1,-5.999460220E-1,3.804163337E-1,6.831763983E-1
1.582900765E1,-5.486333370E-1,5.251913667E-1,6.459136605E-1
1.583900765E1,-5.168683529E-1,5.923865438E-1,6.495788097E-1
1.584900765E1,-5.309182405E-1,6.046038866E-1,6.538549066E-1
1.585900762E1,-5.333617330E-1,5.099197626E-1,6.508005857E-1
1.586900762E1,-5.187009573E-1,4.305072725E-1,6.404158473E-1
1.587900762E1,-5.046510696E-1,4.879286289E-1,6.208681464E-1
1.588900762E1,-4.655556679E-1,6.082690954E-1,5.689446330E-1
1.589900762E1,-3.928627074E-1,6.870706677E-1,4.767039716E-1
1.590900762E1,-3.073415756E-1,7.225008607E-1,3.557526469E-1
1.591900765E1,-2.242639065E-1,7.396050692E-1,2.348013222E-1
1.592900765E1,-1.308015138E-1,7.365507483E-1,1.291216463E-1
1.593900765E1,-5.574145354E-3,6.663012505E-1,3.993531689E-2
1.594900765E1,1.306488067E-1,5.795583725E-1,-5.352706835E-2
1.595900765E1,2.442697436E-1,5.111414790E-1,-1.585958898E-1
1.596900765E1,3.365103900E-1,4.280638099E-1,-2.551125884E-1
1.597900765E1,4.311945140E-1,3.174972236E-1,-3.565162420E-1
1.598900765E1,5.332090259E-1,1.757764816E-1,-4.597524405E-1
1.599900765E1,6.333909035E-1,3.466660157E-2,-5.635995269E-1
1.600900765E1,7.305184603E-1,-9.483683109E-2,-6.662248969E-1
1.601900765E1,8.313112259E-1,-1.986839175E-1,-7.657959461E-1
1.602900765E1,9.363800883E-1,-2.652682364E-1,-8.427649736E-1
1.603900765E1,1.044503212E0,-3.037527502E-1,-9.044623375E-1
1.604900765E1,1.130024314E0,-2.548835278E-1,-9.466120601E-1
1.605900768E1,1.155069828E0,-1.101084575E-1,-9.600511193E-1
1.606900769E1,1.078711629E0,8.109235764E-2,-9.374490976E-1
1.607900768E1,9.003390074E-1,2.270891517E-1,-8.574257493E-1
1.608900769E1,6.694319248E-1,3.236058652E-1,-7.047094107E-1
1.609900768E1,4.812854528E-1,3.358231783E-1,-4.640285075E-1
1.610900765E1,4.275293052E-1,1.959350258E-1,-1.934152097E-1
1.611900765E1,4.568508565E-1,9.147707373E-2,-4.864014685E-2
1.612900765E1,4.354705513E-1,1.623374373E-1,-8.834638447E-2
1.613900765E1,3.823252916E-1,1.458440721E-1,-1.500437707E-1
1.614900765E1,3.371212482E-1,-3.191770986E-2,-1.787544489E-1
1.615900765E1,3.578906655E-1,-2.719877362E-1,-1.940260679E-1
1.616900765E1,4.348596931E-1,-5.193881989E-1,-2.789363563E-1
1.617900765E1,5.252677798E-1,-6.879869699E-1,-4.469242990E-1
1.618900765E1,5.991824269E-1,-6.440047026E-1,-5.190063715E-1
1.619900765E1,6.333909035E-1,-4.082106948E-1,-4.463134110E-1
1.620900765E1,6.761514544E-1,-1.803579628E-1,-3.736204505E-1
1.621900762E1,7.421249151E-1,-1.125519201E-1,-3.711769879E-1
1.622900762E1,7.763333917E-1,2.038762718E-1,-3.064252734E-1
1.623900762E1,7.347945571E-1,9.485210180E-1,-2.557234764E-1
1.624900762E1,5.466480255E-1,1.390176535E0,-3.479641080E-1
1.625900762E1,3.120757937E-1,1.358411551E0,-5.452736020E-1
1.626900762E1,1.850158125E-1,9.821186066E-1,-6.814965606E-1
1.627900762E1,2.454914749E-1,3.584251702E-1,-7.144832611E-1
1.628900762E1,4.085924923E-1,-4.888449013E-1,-5.959753990E-1
1.629900762E1,5.411502719E-1,-1.350164890E0,-2.813797891E-1
1.630900765E1,5.765804052E-1,-1.794263959E0,-3.825543448E-2
1.631900765E1,5.075526834E-1,-1.647656322E0,-1.793653071E-1
1.632900765E1,3.120757937E-1,-1.129642606E0,-4.964043796E-1
1.633900765E1,1.153008174E-2,-4.570799172E-1,-8.293259144E-1
1.634900765E1,-2.847395539E-1,3.364340365E-1,-1.104826212E0
1.635900762E1,-4.227951169E-1,1.284496903E0,-1.208062410E0
1.636900762E1,-3.415500224E-1,2.302198410E0,-1.021137595E0
1.637900762E1,1.458440814E-2,3.077997208E0,-7.474699616E-1
1.638900762E1,6.309474111E-1,3.220328808E0,-5.593234897E-1
1.639900762E1,1.280908108E0,2.244776964E0,-4.029420018E-1
1.640900722E1,1.493489146E0,4.256203473E-1,-1.769218445E-1
1.641900722E1,1.203939080E0,-1.245706916E0,8.269587904E-2
1.642900722E1,7.885506749E-1,-2.160783052E0,2.372447848E-1
1.643900722E1,5.356524587E-1,-2.598773479E0,2.855031490E-1
1.644900722E1,5.197699666E-1,-2.802802563E0,2.738966942E-1
1.645900722E1,6.810383797E-1,-2.800359011E0,2.238057554E-1
1.646900722E1,8.844565153E-1,-2.617710352E0,1.749365330E-1
1.647900722E1,9.938014150E-1,-2.295784235E0,1.193477958E-1
1.648900722E1,9.430995584E-1,-1.895667553E0,5.887213722E-2
1.649900722E1,7.763333917E-1,-1.507157326E0,2.290744742E-4
1.650900722E1,5.832999349E-1,-1.189507365E0,-7.429648191E-2
1.651900722E1,4.208098054E-1,-9.457721114E-1,-1.506546438E-1
1.652900722E1,2.968041599E-1,-7.502952218E-1,-2.080759704E-1
1.653900722E1,2.106721550E-1,-5.914703012E-1,-2.422844321E-1
1.654900722E1,1.544725448E-1,-4.717406929E-1,-2.496148050E-1
1.655900725E1,9.949467331E-2,-3.617849350E-1,-2.587777972E-1
1.656900725E1,7.689265907E-2,-3.239113092E-1,-2.508365512E-1
1.657900725E1,7.261660695E-2,-3.245221674E-1,-2.355649173E-1
1.658900725E1,8.422304690E-2,-3.575088978E-1,-2.404518276E-1
1.659900728E1,1.062141955E-1,-3.911064863E-1,-2.606103718E-1
1.660900725E1,1.269836128E-1,-4.112650156E-1,-2.777146101E-1
1.661900725E1,1.465312988E-1,-4.240931869E-1,-2.887101769E-1
1.662900725E1,1.624137908E-1,-4.350887835E-1,-2.948188484E-1
1.663900725E1,1.752419621E-1,-4.528038502E-1,-3.015383482E-1
1.664900725E1,1.862375438E-1,-4.637994468E-1,-3.070361316E-1
1.665900725E1,1.941787899E-1,-4.662429094E-1,-3.155882657E-1
1.666900725E1,1.929570585E-1,-4.460843503E-1,-3.290272951E-1
1.667900725E1,1.618029326E-1,-3.843869567E-1,-3.504075706E-1
1.668900725E1,1.135445759E-1,-2.890919745E-1,-3.583488166E-1
1.669900725E1,6.895141304E-2,-1.864666194E-1,-3.614031374E-1
1.670900765E1,4.818199575E-2,-9.300423414E-2,-3.565162420E-1
1.671900765E1,5.429064855E-2,-2.764165215E-2,-3.345250785E-1
1.672900765E1,6.589708477E-2,1.679879380E-3,-2.893210649E-1
1.673900765E1,3.535382450E-2,1.389718428E-2,-2.361757755E-1
1.674900765E1,-4.528038576E-2,3.527746722E-2,-1.952477992E-1
1.675900765E1,-1.393536329E-1,6.032294407E-2,-1.665371358E-1
1.676900765E1,-2.016618848E-1,7.987063378E-2,-1.433242559E-1
1.677900765E1,-1.973858327E-1,5.177082866E-2,-9.140071273E-2
1.678900765E1,-1.344667077E-1,-8.093964309E-3,1.450804994E-3
1.679900765E1,-5.505422875E-2,-6.856962293E-2,1.248455867E-1
1.680900768E1,-4.963280167E-3,-1.125519201E-1,2.824488282E-1
1.681900768E1,3.291036561E-2,-1.986839175E-1,4.687627256E-1
1.682900768E1,1.086576581E-1,-3.630066812E-1,6.776786447E-1
1.683900768E1,2.461023331E-1,-6.531676650E-1,8.927031755E-1
1.684900768E1,4.067598879E-1,-1.116814375E0,1.112003803E0
1.685900765E1,4.928919077E-1,-1.894445896E0,1.290987372E0
1.686900765E1,3.413973153E-1,-3.195588827E0,1.371621609E0
